,0,1,2,3,4,5,6,7,8,9
0,-21.35119373484762,-32.79564500393083,-21.61338723924042,-32.208019378598365,-21.375580668364073,-32.676837317029914,-21.292121316791672,-32.80707758070375,-21.605519797069093,-32.51844856338737
1,-21.17647908415509,-22.44333686994854,-21.75966909070915,-21.923690348150007,-21.147808025332633,-23.20609933868843,-20.840837277227873,-22.496817714441942,-21.701303505423784,-22.74980508542128
2,-50.57608738141883,-51.04127787646312,-50.770163042005066,-50.86039663931715,-50.62764653395195,-51.12034459770672,-50.552617232699276,-51.03692867611533,-50.75587595386988,-50.925461460987236
3,22.567738907106435,22.427991614766402,21.828268142543237,22.669906455758422,22.71852590333354,21.423263022220826,22.73097090153742,22.380596360597522,21.809897967642367,22.11779580231668
4,-40.77819489353153,-41.05350494810048,-41.10291626988907,-41.03179510167356,-40.88643825996218,-41.229753905703674,-40.71440101249408,-41.02711113706248,-41.04915084242111,-41.0709926851535
5,-9.601168455915408,-12.07139841151104,-9.990809968295077,-11.673665640502188,-9.546541967596362,-12.547394665666816,-9.369142510157557,-12.109690884577448,-9.952193681274649,-12.103240262784135
6,-54.87032030434503,-55.06350909442748,-54.96287871749811,-55.079306096794916,-54.87053625820552,-55.14007330560084,-54.863145791795176,-55.056289521207894,-54.94788167913471,-55.08970072934713
7,-33.80879176865868,-34.01619406639319,-34.09092590535286,-34.10499353619443,-33.678915752610166,-34.4102118840625,-33.70625749251129,-34.00419939132125,-34.04027072798612,-34.246436484661714
8,64.00770145396163,64.00095871294882,63.979899910061214,64.02795324041568,63.9807069264948,64.00015169651525,64.00770145396163,64.00095871294882,63.979899910061214,64.01052913055102
9,-13.703234125179769,-14.390111687816136,-14.155795033346434,-14.553350933411725,-13.581141109229623,-15.125354679081513,-13.40158315197978,-14.35413312149246,-14.005371618903997,-14.589003825731028
10,-10.94281016880808,-11.969676208774144,-11.252528250624625,-11.2785383290711,-10.883467605608836,-12.388350482724643,-10.731899295959398,-12.011707663409872,-11.227395254273908,-11.665749188596797
11,-23.639186644068268,-24.482473773041374,-24.395522260698836,-24.606616042310954,-23.942976909079412,-25.02492204588324,-23.367148112587355,-24.407469421831856,-24.210716702494075,-24.76714126732068
