0,1,2,3,4,5,6,7,8,9
-21.35119373,-32.795645,-21.61338724,-32.20801938,-21.37558067,-32.67683732,-21.29212132,-32.80707758,-21.6055198,-32.51844856
-21.17647908,-22.44333687,-21.75966909,-21.92369035,-21.14780803,-23.20609934,-20.84083728,-22.49681771,-21.70130351,-22.74980509
-50.57608738,-51.04127788,-50.77016304,-50.86039664,-50.62764653,-51.1203446,-50.55261723,-51.03692868,-50.75587595,-50.92546146
22.56773891,22.42799161,21.82826814,22.66990646,22.7185259,21.42326302,22.7309709,22.38059636,21.80989797,22.1177958
-40.77819489,-41.05350495,-41.10291627,-41.0317951,-40.88643826,-41.22975391,-40.71440101,-41.02711114,-41.04915084,-41.07099269
-9.601168456,-12.07139841,-9.990809968,-11.67366564,-9.546541968,-12.54739467,-9.36914251,-12.10969088,-9.952193681,-12.10324026
-54.8703203,-55.06350909,-54.96287872,-55.0793061,-54.87053626,-55.14007331,-54.86314579,-55.05628952,-54.94788168,-55.08970073
-33.80879177,-34.01619407,-34.09092591,-34.10499354,-33.67891575,-34.41021188,-33.70625749,-34.00419939,-34.04027073,-34.24643648
64.00770145,64.00095871,63.97989991,64.02795324,63.98070693,64.0001517,64.00770145,64.00095871,63.97989991,64.01052913
-13.70323413,-14.39011169,-14.15579503,-14.55335093,-13.58114111,-15.12535468,-13.40158315,-14.35413312,-14.00537162,-14.58900383
-10.94281017,-11.96967621,-11.25252825,-11.27853833,-10.88346761,-12.38835048,-10.7318993,-12.01170766,-11.22739525,-11.66574919
-23.63918664,-24.48247377,-24.39552226,-24.60661604,-23.94297691,-25.02492205,-23.36714811,-24.40746942,-24.2107167,-24.76714127
12.89821825,12.28976333,11.46832749,13.01005441,13.06063841,10.30022264,13.32177628,12.20651907,11.51727158,11.50583606
-11.90685455,-12.53707474,-12.35722056,-12.61876373,-11.94367239,-13.08575046,-11.66698919,-12.50879148,-12.23850569,-12.7287511
-47.37954367,-48.10438549,-47.57805487,-47.96141441,-47.47854139,-48.05121034,-47.13983801,-47.86953854,-47.32808046,-47.84803539
5.158045679,4.633716116,4.717819067,4.562585797,5.341251998,3.797498655,5.424457185,4.619427042,4.79121337,4.36482599
-72.86620185,-73.11061517,-72.98838542,-73.06901388,-72.93251563,-73.05527631,-72.88062278,-73.08310313,-72.92652163,-73.0117885
52.3284701,52.09431841,52.14105928,52.07521275,52.29023985,51.95094239,52.32393055,52.09117397,52.13021639,52.00987807
24.97657981,24.93056305,24.53889119,25.32799486,25.10041726,24.16406889,25.18660652,24.85833513,24.48664317,24.94830478
53.25934931,52.8340057,53.11722575,52.86616729,53.2067655,52.7613098,53.24617629,52.82488108,53.08576154,52.8430701
35.55106945,35.36407456,35.07042328,35.32367366,35.591601,34.84176693,35.5772651,35.3356671,35.01455119,35.12772949
-68.44172023,-68.76467134,-68.48131036,-68.72661684,-68.46720797,-68.69735699,-68.2773266,-68.58367612,-68.27810823,-68.50633056
-71.88258029,-72.1510464,-71.93764244,-72.11354805,-71.92198961,-72.08760961,-71.79751689,-72.03590962,-71.79556506,-71.96538984
-53.42739438,-53.87231308,-53.60758969,-53.81653002,-53.41627506,-53.83884072,-53.30096878,-53.74175994,-53.46653071,-53.69338151
-20.54913886,-21.11086558,-20.92875317,-21.31678182,-20.57642012,-21.49082592,-20.33262033,-21.04586011,-20.77556855,-21.22722731
